Area,Year,"Stock, cattle","Stock, goat & sheep","Stock, pig","Stock, birds","Slaughtered, cattle","Slaughtered, goat & sheep","Slaughtered, pig","Slaughtered, birds","Meat Production, cattle","Meat Production, goat & sheep","Meat Production, pig","Meat Production, birds","Egg Production, birds","Milk Production, cow","Meat Yield, cattle","Meat Yield, goat & sheep","Meat Yield, pig","Meat Yield, birds","Aquatic, total","Aquatic, animals","Marine, total","Marine, capture","Marine, aquac.",Marine Fish,Marine Crustaceans,Marine Molluscs,Marine Plants,"Marine, others","Freshwater, total","Freshwater, capture","Freshwater, aquac.",Freshwater Fish,Freshwater Crustaceans,Freshwater Molluscs,"Freshwater, others"
Beijing,1999,13.6,103.1,248.3,5725.555783991228,13.5,88.2,400.9,10850.3,2.4,1.3,28.6,14.556703018712502,15.8,24.0,177.77777777777777,14.739229024943311,71.33948615614867,1.34159451984853,7.56,7.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.56,0.0,7.56,7.54,0.02,0.0,0.0
Tianjin,1999,18.8,56.9,127.0,1514.6024533991229,17.68,81.32,198.4,2870.27,2.5,1.7,14.6,3.8507385024856395,25.1,12.9,141.40271493212668,20.90506640432858,73.58870967741935,1.34159451984853,23.03,23.03,3.75,3.41,0.34,1.0,1.34,1.36,0.0,0.05,19.29,1.69,17.59,18.74,0.3,0.25,0.0
Hebei,1999,693.9,2063.5,2372.8,26668.78008497807,406.61,1781.38,3000.2,50539.07,61.9,23.4,226.5,67.80293935024125,338.6,68.4,152.23432773419245,13.135883416227868,75.49496700219986,1.34159451984853,75.96,75.96,42.34,32.83,9.51,18.04,8.43,12.8,0.0,3.07,33.61,6.64,26.98,31.65,1.54,0.32,0.11
Shanxi,1999,224.9,1016.0,502.2,1544.0209703947369,52.0,446.79,570.2,2926.02,7.0,6.4,43.8,3.9255323969671956,37.8,30.2,134.6153846153846,14.324402963360864,76.81515257804278,1.34159451984853,2.54,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54,0.03,2.51,2.54,0.0,0.0,0.0
Neimenggu,1999,379.7,3702.6,777.6,2327.788308662281,129.1,1948.39,869.1,4411.31,17.8,29.8,80.5,5.918189321353019,23.5,67.9,137.87761425251745,15.29467919667007,92.624554136463,1.34159451984853,6.86,6.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.86,2.75,4.1,6.66,0.18,0.0,0.01
Liaoning,1999,228.1,347.9,1123.4,19980.43935032895,161.99,211.72,1320.3,37864.23,23.8,2.8,121.7,50.798443466284304,134.4,18.2,146.9226495462683,13.225014169658039,92.17602060137848,1.34159451984853,333.83,304.72,296.85,157.69,139.16,84.59,32.32,130.32,29.11,20.5,36.99,5.71,31.27,34.18,1.95,0.0,0.85
Jilin,1999,413.1,342.2,877.6,20942.395833333332,254.25,241.52,1235.0,39687.2,31.3,2.9,121.7,53.244130028132574,77.7,13.8,123.10717797443462,12.007287181185822,98.5425101214575,1.34159451984853,14.47,14.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.47,4.45,10.02,14.45,0.0,0.02,0.0
Heilongjiang,1999,458.2,481.1,1014.4,8328.59059758772,184.53,221.56,1123.2,15783.22,27.3,3.2,89.0,21.174681457563715,74.9,142.8,147.943423833523,14.443040259974724,79.23789173789174,1.34159451984853,36.5,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,5.22,31.28,36.28,0.22,0.0,0.0
Shanghai,1999,6.0,52.3,240.6,8359.222793311405,0.25,58.05,470.6,15841.27,0.1,0.7,25.9,21.252561019440925,16.2,25.9,400.0,12.058570198105082,55.036124096897574,1.34159451984853,27.67,27.67,12.28,12.2,0.08,6.64,2.14,3.36,0.0,0.15,15.38,0.73,14.65,13.76,1.34,0.06,0.22
Jiangsu,1999,63.7,927.5,1917.6,27410.823259320176,28.02,1206.29,2647.9,51945.29,5.2,13.9,196.2,69.68951639594265,168.2,16.2,185.581727337616,11.522933954521715,74.09645379357225,1.34159451984853,296.82,295.82,90.26,68.32,21.94,46.55,12.25,24.85,1.0,5.6,206.56,30.01,176.55,177.58,24.64,3.89,0.45
Zhejiang,1999,40.6,219.0,1024.4,8188.938390899123,7.01,145.58,1289.9,15518.57,0.9,2.4,82.6,20.819628467885803,34.7,9.1,128.38801711840227,16.48578101387553,64.03597178075819,1.34159451984853,442.73,440.14,389.41,331.24,58.17,222.76,88.29,74.85,2.59,0.93,53.32,7.72,45.61,44.33,2.66,4.33,2.01
Anhui,1999,595.2,718.2,1773.3,22178.812568530702,245.85,857.38,2316.1,42030.29,32.6,10.1,192.5,56.38760673164446,102.4,3.6,132.60117958104536,11.780074179477012,83.11385518759985,1.34159451984853,153.86,153.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.86,29.86,124.0,131.38,12.15,7.41,2.93
Fujian,1999,114.6,93.8,1049.6,10103.400493421052,20.76,87.39,1453.4,19146.6,2.0,1.2,110.0,25.68697363373186,39.2,7.7,96.33911368015413,13.731548232063165,75.68460162377873,1.34159451984853,502.32,466.16,448.54,206.65,241.89,165.16,30.52,212.23,36.16,4.48,53.78,7.09,46.69,47.16,0.97,4.17,1.49
Jiangxi,1999,374.7,79.2,1554.3,13495.14179002193,56.63,58.69,2064.0,25574.17,5.2,0.8,160.2,34.31016632167467,33.7,5.2,91.82412149037613,13.630942238882264,77.61627906976744,1.34159451984853,122.12,122.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.12,25.81,96.31,111.93,3.44,5.23,1.51
Shandong,1999,977.3,2536.2,2560.5,52898.45120614035,391.1,2838.8,3248.1,100246.0,65.5,23.3,272.5,134.48948423673573,349.1,35.6,167.47634875990795,8.207693391573903,83.89520027092762,1.34159451984853,695.05,649.26,602.3,332.52,269.79,230.81,53.6,261.3,45.79,10.8,92.74,8.86,83.89,87.08,4.5,0.83,0.33
Henan,1999,1341.0,2786.3,3556.4,21046.20230263158,573.46,2665.33,3880.3,39883.92,82.2,30.0,314.0,53.50804850207718,251.8,10.3,143.340424789872,11.255641890497612,80.92157822848749,1.34159451984853,28.83,28.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.83,1.7,27.13,27.85,0.58,0.11,0.3
Hubei,1999,429.9,166.2,2121.0,15564.659265350878,99.95,164.75,2604.2,29496.04,13.1,2.5,209.8,39.571725621233035,105.5,3.9,131.0655327663832,15.174506828528074,80.56216880423932,1.34159451984853,228.97,228.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.97,41.03,187.94,215.37,6.67,5.02,1.91
Hunan,1999,493.9,349.5,3422.4,14758.09059758772,118.8,354.16,5385.3,27967.54,13.0,5.4,364.9,37.52109839764456,49.6,1.0,109.42760942760943,15.247345832392138,67.75852784431693,1.34159451984853,124.45,124.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.45,15.53,108.93,118.93,1.79,2.15,1.59
Guangdong,1999,416.8,30.7,2019.1,46595.90727796053,41.53,28.12,2919.9,88302.27,4.5,0.6,204.4,118.46584152218526,33.3,7.8,108.355405730797,21.337126600284492,70.00239734237473,1.34159451984853,575.95,573.7,355.37,194.52,160.85,167.47,28.33,149.57,2.25,7.74,220.58,13.12,207.46,203.59,5.79,6.84,4.36
Guangxi,1999,770.7,241.1,2309.6,17497.738144188595,99.88,150.93,2547.0,33159.35,8.9,2.3,202.5,44.48640224173935,14.0,1.3,89.10692831397678,15.238852448154773,79.50530035335689,1.34159451984853,230.93,230.93,155.43,88.86,66.57,60.26,15.31,75.72,0.0,4.14,75.51,8.92,66.59,72.27,0.92,1.91,0.4
Hainan,1999,138.4,91.1,282.6,3119.7875548245615,21.18,54.8,258.3,5912.2,1.8,1.0,21.4,7.931775120248479,2.4,0.0,84.98583569405099,18.248175182481752,82.84939992257065,1.34159451984853,70.71,68.16,57.1,51.1,6.0,45.12,4.23,4.44,2.55,0.76,13.62,1.83,11.78,12.6,0.11,0.13,0.77
Chongqing,1999,160.6,149.6,1512.2,4987.83436129386,36.31,151.26,1703.2,9452.27,4.0,1.8,120.6,12.681113632128666,26.3,4.7,110.16248967226659,11.90003966679889,70.80789102865194,1.34159451984853,19.13,19.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.13,1.28,17.85,18.88,0.03,0.09,0.13
Sichuan,1999,972.1,1199.0,4732.8,26963.54570997807,187.93,837.93,5622.5,51097.67,21.4,13.2,405.2,68.55235404902862,89.4,26.6,113.87218645240247,15.753105868031934,72.06758559359714,1.34159451984853,46.57,46.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.57,3.52,43.05,46.2,0.09,0.05,0.23
Guizhou,1999,642.8,330.1,1641.0,1372.9133771929826,46.96,152.97,1106.0,2601.76,6.4,3.8,99.5,3.4905069579611117,6.1,1.5,136.2862010221465,24.841472184088385,89.96383363471972,1.34159451984853,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.63,4.88,5.39,0.07,0.03,0.01
Yunnan,1999,818.7,836.4,2459.4,3875.2445175438597,124.14,311.15,1944.9,7343.84,12.6,5.6,162.2,9.85245549864443,9.7,12.2,101.49830836152731,17.99775028121485,83.39760398992236,1.34159451984853,15.53,15.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.53,2.09,13.44,14.6,0.73,0.12,0.08
Xizang,1999,527.6,1688.7,22.3,0.0,77.49,439.16,13.0,0.0,8.3,5.7,0.7,0.0,0.3,16.7,107.11059491547297,12.97932416431369,53.84615384615384,1.34159451984853,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.17,0.0,0.18,0.0,0.0,0.0
Shaanxi,1999,246.7,582.8,793.2,2448.554618969298,57.15,410.17,792.5,4640.17,6.7,6.0,64.2,6.225226643165553,39.9,32.3,117.23534558180228,14.628081039568958,81.00946372239748,1.34159451984853,5.6,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.23,5.37,5.57,0.01,0.0,0.02
Gansu,1999,332.7,1126.5,565.0,1154.0712719298247,72.97,436.82,547.0,2187.04,7.2,6.9,39.1,2.934120878689529,10.3,13.4,98.67068658352748,15.79598003754407,71.48080438756855,1.34159451984853,1.29,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.06,1.23,1.29,0.0,0.0,0.0
Qinghai,1999,378.2,1639.5,109.2,103.17852247807018,73.1,423.31,114.2,195.53,6.1,6.7,7.0,0.2623219764659831,1.3,19.0,83.44733242134063,15.827644043372471,61.29597197898424,1.34159451984853,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.08,0.07,0.15,0.0,0.0,0.0
Ningxia,1999,55.5,376.7,122.1,837.7021655701755,20.11,145.72,127.9,1587.5,3.0,2.5,8.8,2.129781300259541,7.1,20.5,149.1795126802586,17.15618995333516,68.80375293197811,1.34159451984853,3.42,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42,0.09,3.33,3.42,0.0,0.0,0.0
Xinjiang,1999,370.5,3592.3,188.3,2165.6988760964914,145.95,1820.71,203.9,4104.14,20.6,33.6,15.1,5.506091732691146,16.7,64.8,141.14422747516275,18.45433924128499,74.05590975968612,1.34159451984853,5.58,5.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58,0.92,4.66,5.57,0.0,0.0,0.02
Beijing,2000,18.85,120.11,250.05,7574.967307311274,17.27,103.93,415.61,13986.9,3.2681,1.55895,29.0927,18.764748389669403,16.0,30.3312,189.2356687898089,15.0,69.99999999999999,1.34159451984853,7.5044,7.5044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5044,0.0,7.5044,7.4859399999999985,0.01846,0.0,0.0
Tianjin,2000,21.45,65.17,164.81,2428.7943993131234,18.28,95.06,235.8,4484.68,2.7752,1.9865,17.3435,6.016622111274306,25.6,16.5109,151.81619256017504,20.897328003366294,73.55173876166242,1.34159451984853,24.2201,24.2201,3.984,3.5098,0.4742,1.1323,1.2192,1.6092,0.0,0.0233,20.2361,1.3807,18.8554,19.4643,0.5688,0.203,0.0
Hebei,2000,697.89,2090.01,2415.8,28866.89743081699,429.99,1868.4,3239.1,53301.67,65.2916,24.5944,242.8362,71.50922837077478,357.0,84.1984,151.84446149910463,13.163348319417683,74.97026951931092,1.34159451984853,80.9496,80.9496,48.2032,32.7371,15.4661,18.7945,8.0707,18.4626,0.0,2.8754,32.7464,7.0604,25.686,30.6535,1.5084,0.3842,0.2003
Shanxi,2000,225.01,1058.42,468.39,1814.414503665544,53.74,478.8,567.48,3350.25,7.3154,7.0268,43.5432,4.4946770401225375,40.3,33.5266,136.12579084480834,14.675856307435254,76.730809896384,1.34159451984853,2.6021,2.6021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6021,0.0195,2.5826,2.5974,0.0,0.0,0.0
Neimenggu,2000,351.6,3551.58,801.25,2535.7231358562844,158.43,2081.21,851.34,4682.12,21.844,31.8166,76.6206,6.281506533273199,24.4,79.7774,137.87792716026007,15.287549070012156,90.0,1.34159451984853,7.211,7.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.211,2.6756,4.5354,6.8303,0.326,0.0,0.0547
Liaoning,2000,254.0,386.1107,1300.22,20600.911828809196,171.74,239.23,1320.07,38038.83,25.8413,3.3680000000000003,116.9582,51.03268586944986,140.3,18.8755,150.46756725282404,14.078501860134601,88.59999848492883,1.34159451984853,338.4556,303.4312,302.3084,150.1887,152.1197,76.6908,37.938,138.3402,35.0244,14.315,36.1472,3.1471,33.0001,33.2445,2.1982,0.0,0.701
Jilin,2000,431.86,352.96,646.02,22474.74803513639,268.08,256.85,1153.89,41498.8,33.5449,3.2141,95.473374,55.674562660290185,80.0,14.2502,125.13018501939719,12.513529297255207,82.74044666302682,1.34159451984853,14.0107,14.0107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0107,4.3943,9.6164,13.9484,0.0153,0.047,0.0
Heilongjiang,2000,461.38,507.41,992.6,9238.087180503271,182.47,235.74,1101.8,17057.79,27.0715,3.4777,87.1,22.88463758472706,75.3,154.2992,148.36137447251605,14.752269449393399,79.05245961154473,1.34159451984853,38.2153,38.2153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.2153,5.7635,32.4518,38.0459,0.1645,0.0,0.0
Shanghai,2000,6.05,55.44,230.0,9322.183079056866,0.32,61.88,473.0,17213.07,0.0,0.74,25.8972,23.092960381769135,16.6,25.9459,0.0,11.958629605688428,54.75095137420719,1.34159451984853,28.8682,28.8682,12.2286,12.0174,0.2112,6.7257,2.1471,3.1466,0.0,0.21,16.6396,0.7386,15.901,14.1247,2.2241,0.1023,0.1885
Jiangsu,2000,59.14,1022.97,2015.0,31018.91949012615,27.43,1372.4,2780.0,57275.3,5.1206,15.7526,205.72,76.8402286026805,181.4,25.5223,186.67881881152022,11.478140483823957,74.0,1.34159451984853,308.7902,307.9486,90.8688,65.9967,24.8721,43.4336,12.9226,29.7795,0.8416,3.8915,217.9214,29.6857,188.2357,177.5227,31.5009,3.3598,5.537999999999999
Zhejiang,2000,38.95,233.51,1043.0,9413.02159698831,6.99,159.25,1359.8,17380.8,0.9184,2.6161,89.78473000000002,23.317986030583327,37.2,11.17,131.3876967095851,16.427629513343796,66.02789380791295,1.34159451984853,469.5144,466.7919,410.4595,339.5749,70.8846,225.1514,91.3549,90.5629,2.7225,0.6678,59.0549,7.6324,51.4225,46.9367,4.5249,4.4984,3.0949
Anhui,2000,552.95,794.94,1858.4,25194.834423089625,244.18,935.81,2226.8,46521.34,31.8794,11.2146,184.8244,62.412774800010205,107.4,4.1194,130.55696617249572,11.98384287408769,82.99999999999999,1.34159451984853,159.8002,159.8002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.8002,31.6896,128.1106,131.3639,14.9103,8.8789,4.6471
Fujian,2000,111.44,96.22,1108.57,11174.816590713956,21.31,97.8,1347.65,20633.89,2.1177,1.3315,106.453901,27.682313747157384,40.7,9.5993,99.3758798686063,13.614519427402861,78.99224650317218,1.34159451984853,527.8934,496.1104,470.5066,207.8009,262.7057,166.8816,35.7794,231.8397,31.783,4.2229,57.3868,7.6551,49.7317,50.1089,1.1425,4.4574,1.6780000000000002
Jiangxi,2000,369.36,81.14,1755.0,15446.582788455189,57.45,61.64,1863.0,28521.55,5.2360000000000015,0.8834,143.451,38.264355177585834,33.5,5.6126,91.1401218450827,14.331602855288773,77.0,1.34159451984853,127.1209,127.1209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.1209,23.2516,103.8693,116.4203,3.6672,5.3008,1.7326
Shandong,2000,1008.61,2784.73,2660.34,59122.75279043657,413.8,3014.91,3426.78,109168.0,69.18,24.8,285.88,146.4591905428243,366.2,45.73,167.18221362977283,8.225784517614125,83.42525636311639,1.34159451984853,698.2259,652.3496,595.1085,307.8395,287.269,207.8906,53.8033,277.7947,45.8763,9.7436,103.1174,8.9916,94.1258,94.3035,6.3611,1.1436,1.3092
Henan,2000,1340.23,2961.36,3587.69,23760.183739515225,578.0,2903.83,3930.0,43872.31,83.0,32.0,322.8812,58.85885066909585,270.0,16.0972,143.59861591695503,11.019928852584345,82.1580661577608,1.34159451984853,32.1661,32.1661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1661,1.9402,30.2259,31.0762,0.6624,0.1072,0.3203
Hubei,2000,428.38,224.8,1900.37,16229.566078858728,104.26,205.26,2418.63,29967.3,13.7983,3.0395,193.4904,40.20396545465685,102.6,5.6433,132.34509879148283,14.80804832894865,79.99999999999999,1.34159451984853,234.3402,234.3402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.3402,41.2233,193.1169,220.6639,7.4876,4.7145,1.4742
Hunan,2000,504.83,375.16,3583.8,16490.37817845585,128.07,397.06,5491.3,30448.88,13.4858,6.0988,371.7571,40.85005054352551,52.3,1.0552,105.30022643866636,15.359895229940058,67.69928796459854,1.34159451984853,133.2133,133.2133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.2133,15.0442,118.1691,127.3403,2.0869999999999997,2.3561,1.4299
Guangdong,2000,420.64,29.33,2034.79,50319.67016709597,47.64,22.01,2954.98,92913.43,5.1676,0.4334,206.8487,124.65214850832999,33.1,9.1906,108.4718723761545,19.691049522944112,70.00003384117659,1.34159451984853,593.1865,590.7747,360.4525,191.4781,168.9744,168.57,30.7598,152.5839,2.4118,6.1270000000000024,232.734,13.5201,219.2139,212.0361,6.492999999999999,7.4773,6.7276
Guangxi,2000,775.25,241.8,3171.8,20570.069083944258,108.91,164.98,2749.9,37981.88,9.7851,2.4677,206.849,50.95628206154448,14.5,1.6816,89.84574419245249,14.957570614619954,75.2205534746718,1.34159451984853,239.8592,239.8592,159.4505,88.8417,70.6088,58.6269,17.1003,79.0393,0.0,4.6825,80.4087,9.1538,71.2549,77.2067,0.9357,1.9516,0.3147
Hainan,2000,144.94,92.48,343.95,4135.825242718447,22.79,72.14,256.54,7636.65,2.0515,0.9914,22.6657,10.245287790001276,2.9,0.032,90.01755155770074,13.742722484058774,88.35152412879083,1.34159451984853,83.0642,79.5265,67.586,59.8853,7.7007,51.3312,5.776,5.9058,3.5377,1.0353,15.4782,2.0108,13.4674,13.3596,0.1386,0.2249,1.7551
Chongqing,2000,164.05,160.64,1610.0,5528.985800145301,38.49,167.94,1821.0,10209.07,4.4043,1.8828,132.1499,13.69643236475003,27.9,5.5987,114.42712392829306,11.211146838156486,72.56996155958265,1.34159451984853,20.0345,20.0345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0345,1.2831,18.7514,19.7358,0.0352,0.1278,0.1357
Sichuan,2000,1002.77,1321.55,4781.07,31503.2399445215,208.97,1038.28,5774.9,58169.58,23.8252,16.2445,419.1007,78.03998974989065,99.7,28.4899,114.01253768483514,15.645586932234078,72.57280645552305,1.34159451984853,51.3068,51.3068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.3068,3.806,47.5008,50.5751,0.1298,0.1238,0.4781
Guizhou,2000,658.08,341.76,1802.65,1620.4057856152172,51.35,165.47,1164.51,2992.02,6.9854,4.2127,104.80899,4.014077635277198,6.5,1.692,136.03505355404087,25.458995588324164,90.00265347656953,1.34159451984853,6.2387,6.2387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2387,0.7969,5.4418,6.1659,0.048,0.0148,0.01
Yunnan,2000,854.82,892.92,2587.14,4502.239218017304,124.15,330.31,2033.26,8313.22,12.7679,5.8041,172.6359,11.152970394295195,10.6,12.9677,102.84252919855012,17.571675093094367,84.90596382164603,1.34159451984853,16.6164,16.6164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6164,2.1228,14.4936,14.4575,1.1304,0.833,0.1955
Xizang,2000,526.24,1664.27,23.47,0.0,80.13,437.52,13.64,0.0,8.476985,5.663346,0.79343,0.0,0.2,16.19809,105.79040309497069,12.944199122325838,58.16935483870967,1.34159451984853,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.008,0.172,0.18,0.0,0.0,0.0
Shaanxi,2000,257.71,635.34,639.85,2781.5444158245828,62.91,347.71,752.43,5136.02,7.8569,5.3976,60.9424,6.890456285832447,42.5,39.24800000000001,124.89111429025594,15.523280894998706,80.99411240912777,1.34159451984853,6.084,6.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.084,0.3205,5.7635,6.0499,0.0213,0.0,0.0128
Gansu,2000,343.43,1163.25,548.23,1335.3960768773532,79.93,478.46,562.59,2465.76,7.8507,7.5341,38.9243,3.308050103261712,11.2,13.3142,98.21969223070185,15.74656188605108,69.18768552587142,1.34159451984853,1.4089,1.4089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4089,0.0649,1.344,1.4089,0.0,0.0,0.0
Qinghai,2000,390.95,1642.04,104.0,131.19133478634174,75.04,440.95,112.0,242.24,6.3529,7.0011,6.9529999999999985,0.32498785648810796,1.3,20.6132,84.66018123667376,15.877310352647694,62.08035714285713,1.34159451984853,0.1166,0.1166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1166,0.0092,0.1074,0.1166,0.0,0.0,0.0
Ningxia,2000,60.5,394.27,120.3,1007.0548840895582,28.16,220.5,133.5,1859.49,3.3051,3.3094,8.8395,2.4946815937131426,7.6,23.6042,117.36860795454545,15.008616780045353,66.21348314606742,1.34159451984853,3.6983,3.6983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6983,0.0564,3.6419,3.6942,0.0,0.0,0.0
Xinjiang,2000,384.98,3690.21,132.98,2455.6294828611058,154.53,2017.36,142.04,4534.23,22.2428,37.4966,10.81,6.083098119732799,18.5,72.536,143.93839383938393,18.58696514256256,76.10532244438187,1.34159451984853,6.0065,6.0065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0065,0.9193,5.0872,5.9416,0.0,0.0,0.0649
Beijing,2001,23.4,145.1,248.2,10716.35632183908,22.9,201.2,453.1,18646.46,4.0118,3.0175,31.1951,25.015988550574818,15.5587,42.9004,175.1877729257642,14.99751491053678,68.84815713970426,1.34159451984853,7.4302,7.4302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4302,0.0,7.4302,7.397,0.0332,0.0,0.0
Tianjin,2001,27.0,82.1,182.9,3463.4022988505744,21.6,108.6,306.2,6026.32,3.5283,2.4376,21.923,8.084877886853592,25.9953,24.0528,163.34722222222223,22.44567219152855,71.59699542782495,1.34159451984853,26.4564,26.4564,4.3834,3.7143,0.6691,1.6232,1.1751,1.5674,0.0,0.0177,22.073,1.3454,20.7276,21.1004,0.4254,0.2051,0.3421
Hebei,2001,701.61,2185.01,2592.51,31659.06896551724,452.96,1934.68,3470.05,55086.78,68.5023,25.5697,260.2549,73.9041221641016,369.6275,107.3784,151.2325591663723,13.216500920048793,75.00033140732842,1.34159451984853,84.8887,84.8887,51.4411,31.8147,19.6264,18.557000000000002,9.2362,20.9393,0.0,2.7086,33.4476,7.0732,26.3744,31.2911,1.5942,0.4111,0.1512
Shanxi,2001,214.92,1096.94,475.53,2016.0517241379307,55.7,483.6,575.42,3507.93,6.5789,6.9429,44.1525,4.706219664012254,42.5589,37.9001,118.11310592459604,14.356699751861042,76.73090959646868,1.34159451984853,2.7552,2.7552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7552,0.0215,2.7337,2.7504,0.0,0.0,0.0
Neimenggu,2001,301.1,3515.9,765.4,3068.908045977011,161.8,2146.5,878.0,5339.9,23.2147,32.5724,78.9957,7.163980576539164,26.379,106.2365,143.4777503090235,15.174656417423714,89.97232346241458,1.34159451984853,7.6084,7.6084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6084,3.0363,4.5721,7.3628,0.1717,0.0,0.0739
Liaoning,2001,251.1,449.4,1291.8,23663.793103448275,181.9,267.29,1397.3,41175.0,27.26257,3.6904,123.7997,55.24015435476322,148.3621,24.2333,149.8766904892798,13.806726776160723,88.59922708079868,1.34159451984853,350.7602,318.2258,310.4923,149.6053,160.887,81.2894,37.1511,142.6661,32.5344,16.8513,40.2679,3.4265,36.8414,36.7461,2.5462,0.009000000000000001,0.9666
Jilin,2001,454.6,359.3,889.6,24778.045977011494,282.1,272.8,1197.75,43113.8,35.2952,3.4163,68.5995,57.84123780984555,82.9616,16.0465,125.11591634172278,12.523093841642229,57.27363807138385,1.34159451984853,11.0238,11.0238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0238,2.786,8.2378,11.0168,0.0,0.0,0.0
Heilongjiang,2001,478.2,567.8,971.2,10129.770114942528,159.2,266.6,1006.7,17625.8,23.6152,3.9191,73.1424,23.64667668794622,80.3119,188.9843,148.33668341708545,14.700300075018752,72.65560743021754,1.34159451984853,40.1892,40.1892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1892,3.701,36.4882,39.9823,0.2019,0.0,0.0
Shanghai,2001,6.3,54.54,239.49,10057.471264367816,0.26,66.8,480.0,17500.0,0.0,0.9,26.3327,23.477904097349274,16.8659,26.0441,0.0,13.47305389221557,54.859791666666666,1.34159451984853,29.7658,29.7658,10.4904,10.2269,0.2635,5.0996,2.4761,2.8344,0.0,0.0803,19.2754,0.8325,18.4429,15.1347,3.7718,0.11699999999999999,0.2519
Jiangsu,2001,59.07,1088.12,2028.51,33537.54597701149,26.81,1433.59,2919.45,58355.33,5.0243,16.3405,216.6816,78.28919093195252,180.13,35.408,187.40395374860128,11.398307744892193,74.22000719313569,1.34159451984853,320.8522,319.7675,94.1014,63.9658,30.1356,41.0689,13.3976,34.1913,1.0847,4.3589,226.7508,27.6378,199.113,179.801,37.0796,9.5617,0.3085
Zhejiang,2001,39.3,245.0,1146.88,9779.885057471263,8.1,162.4,1669.3,17017.0,1.0,2.9,107.4,22.829913944262433,40.5512,17.5874,123.4567901234568,17.857142857142858,64.33834541424551,1.34159451984853,472.8529,470.022,406.9625,329.3072,77.6553,222.9608,88.4759,91.6219,2.8309,1.073,65.8904,7.7219,58.1685,51.2783,5.7768,4.4828,4.3525
Anhui,2001,528.42,720.85,1910.59,25174.005747126434,205.02,906.7,2408.04,43802.77,28.7028,10.8804,199.86732,58.765556186185584,112.7183,5.5052,139.99999999999997,11.999999999999998,83.0,1.34159451984853,159.9418,159.9418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.9418,33.2676,126.6742,128.7833,16.3044,10.2409,4.6132
